性,せい,"sex, nature",この会社では<b>性</b>による差別はありません。,There is no gender discrimination in this company.
御免,ごめん,sorry,遅れて<b>御免</b>。,I am sorry I'm late.
寝る,ねる,"sleep, go to sleep",もう<b>寝よう</b>。,Let's go to bed.
しばらく,しばらく,"awhile, long time, for the time being",そこで<b>しばらく</b>休んでいます。,He's resting over there for a while.
辺り,あたり,"vicinity, around",<b>辺り</b>を見回したの。,We looked around the area.
与える,あたえる,give,そのニュースは彼に大きなショックを<b>与えた</b>。,The news gave him a great shock.
まさか,まさか,never in a million years,<b>まさか</b>車が当たるとは思わなかった。,I never imagined I would win the car!
落ちる,おちる,"fall, sink",猿も木から<b>落ちる</b>。,Monkeys also fall from trees.
上がる,あがる,"go up, rise",私たちは２階に<b>上がった</b>。,We went up to the second floor.
意識,いしき,"consciousness, awareness",彼は<b>意識</b>を失いました。,He lost consciousness.
本,ほん,"book, volume",<b>本</b>を１冊買いました。,I bought one book.
空,そら,"sky, weather",<b>空</b>が真っ青です。,The sky is bright blue.
簡単,かんたん,"simple, easy",この料理はとても<b>簡単</b>です。,This dish is very easy to make.
建てる,たてる,"build, erect",私たちは来年、家を<b>建てます</b>。,We're building a house next year.
立てる,たてる,"stand, set up, establish",彼はケーキにろうそくを<b>立てた</b>。,He stuck the candles into the cake.

あの<ruby>池<rt>いけ</rt></ruby>はとても<ruby>深<rt>ふか</rt>い</ruby>。
<ruby>前<rt>まえ</rt></ruby>に<ruby>進<rt>すす</rt>んで</ruby>ください。
<ruby>彼<rt>かれ</rt></ruby>は<ruby>神<rt>かみ</rt></ruby>を<ruby>信<rt>しん</rt>じて</ruby>いる。
この<ruby>単語<rt>たんご</rt></ruby>の<ruby>意味<rt>いみ</rt></ruby>を<ruby>説明<rt>せつめい</rt></ruby>してください。
<ruby>彼<rt>かれ</rt></ruby>はその<ruby>絵<rt>え</rt></ruby>をずっと<ruby>見<rt>み</rt></ruby>つめていたの。
<ruby>試合<rt>しあい</rt></ruby>の<ruby>結果<rt>けっか</rt></ruby>を<ruby>早<rt>はや</rt>く</ruby><ruby>知<rt>し</rt>り</ruby>たい。
<ruby>帰国<rt>きこく</rt></ruby>することに<ruby>決め<rt>きめ</rt></ruby>ました。
<ruby>彼女<rt>かのじょ</rt></ruby>は<ruby>雑誌<rt>ざっし</rt></ruby>を<ruby>読<rt>よ</rt>んで</ruby>います。
<ruby>鳥<rt>とり</rt></ruby>が<ruby>窓<rt>まど</rt></ruby>から<ruby>逃<rt>に</rt>げ</ruby>たよ。
<ruby>工事<rt>こうじ</rt></ruby>は3<ruby>月<rt>がつ</rt></ruby>まで<ruby>続<rt>つづ</rt>き</ruby>ます。
<ruby>私<rt>わたし</rt></ruby>は<ruby>犬<rt>いぬ</rt></ruby>が<ruby>怖<rt>こわ</rt>い</ruby>です。
あの<ruby>人<rt>ひと</rt></ruby>は<ruby>卓球<rt>たっきゅう</rt></ruby>の<ruby>元<rt>もと</rt></ruby><ruby>選手<rt>せんしゅ</rt></ruby>です。
このケーキはおいしいね。
<ruby>肉<rt>にく</rt></ruby>と<ruby>魚<rt>さかな</rt></ruby>とどちらが<ruby>好<rt>す</rt>き</ruby>ですか。
もしかしたら<ruby>来年<rt>らいねん</rt></ruby><ruby>転勤<rt>てんきん</rt></ruby>になるかも<ruby>知<rt>し</rt>れ</ruby>ない。
その<ruby>瞬間<rt>しゅんかん</rt></ruby>、<ruby>猫<rt>ねこ</rt></ruby>が<ruby>跳<rt>と</rt>び<ruby>出<rt>だ</rt>し</ruby>ました。
<ruby>彼<rt>かれ</rt></ruby>はかなり<ruby>英語<rt>えいご</rt></ruby>が<ruby>上手<rt>じょうず</rt></ruby>です。
<ruby>私<rt>わたし</rt></ruby>はこの<ruby>店<rt>みせ</rt></ruby>によく<ruby>来<rt>き</rt></ruby>ます。
<ruby>彼<rt>かれ</rt></ruby>らはバスケットの<ruby>選手<rt>せんしゅ</rt></ruby>です。
<ruby>少女<rt>しょうじょ</rt></ruby>は<ruby>母親<rt>ははおや</rt></ruby>の<ruby>手<rt>て</rt></ruby>を<ruby>握<rt>にぎ</rt>った</ruby>。
この<ruby>靴<rt>くつ</rt></ruby>はとても<ruby>軽<rt>かる</rt>い</ruby>。
<ruby>彼<rt>かれ</rt></ruby>は<ruby>我<rt>わ</rt>が</ruby><ruby>国<rt>くに</rt></ruby>を<ruby>代表<rt>だいひょう</rt></ruby>する<ruby>作家<rt>さっか</rt></ruby>です。
<ruby>彼<rt>かれ</rt></ruby>には<ruby>子<rt>こ</rt></ruby><ruby>供<rt>ども</rt></ruby>が<ruby>六<rt>ろく</rt></ruby><ruby>人<rt>にん</rt></ruby>います。
その<ruby>質問<rt>しつもん</rt></ruby>に<ruby>対<rt>たい</rt>する</ruby><ruby>答え<rt>こたえ</rt></ruby>が<ruby>見<rt>み</rt></ruby>つからなかった。
<ruby>肩<rt>かた</rt></ruby>が<ruby>凝<rt>こ</rt>り</ruby>ました。
<ruby>理解<rt>りかい</rt></ruby>してくれてありがとう。
この<ruby>中<rt>なか</rt></ruby>でどれが<ruby>好<rt>す</rt>き</ruby>ですか。
<ruby>彼<rt>かれ</rt></ruby>は<ruby>郵便<rt>ゆうびん</rt></ruby><ruby>局<rt>きょく</rt></ruby>を<ruby>探<rt>さが</rt>して</ruby>いました。
<ruby>私<rt>わたし</rt></ruby>は<ruby>毎朝<rt>まいあさ</rt></ruby>6<ruby>時<rt>じ</rt></ruby>に<ruby>起<rt>お</rt>き</ruby>ます。
<ruby>近所<rt>きんじょ</rt></ruby>で<ruby>盗難<rt>とうなん</rt></ruby><ruby>事件<rt>じけん</rt></ruby>が<ruby>起<rt>お</rt>き</ruby>ました。
この<ruby>会社<rt>かいしゃ</rt></ruby>では<ruby>性<rt>せい</rt></ruby>による<ruby>差別<rt>さべつ</rt></ruby>はありません。
<ruby>遅<rt>おそ</rt>れ</ruby>て<ruby>御免<rt>ごめん</rt></ruby>。
もう<ruby>寝<rt>ね</rt></ruby>よう。
そこでしばらく<ruby>休<rt>やす</rt>んで</ruby>います。
<ruby>辺<rt>あた</rt>り</ruby>を<ruby>見<rt>み</rt></ruby><ruby>回<rt>まわ</rt>した</ruby>の。
そのニュースは<ruby>彼<rt>かれ</rt></ruby>に<ruby>大<rt>おお</rt>きな</ruby>ショックを<ruby>与<rt>あた</rt>え</ruby>た。
まさか<ruby>車<rt>くるま</rt></ruby>が<ruby>当<rt>あ</rt>たる</ruby>とは<ruby>思<rt>おも</rt>わ</ruby>なかった。
<ruby>猿<rt>さる</rt></ruby>も<ruby>木<rt>き</rt></ruby>から<ruby>落<rt>お</rt>ち</ruby>る。
<ruby>私<rt>わたし</rt></ruby>たちは２<ruby>階<rt>かい</rt></ruby>に<ruby>上<rt>あ</rt>が</ruby>った。
<ruby>彼<rt>かれ</rt></ruby>は<ruby>意識<rt>いしき</rt></ruby>を<ruby>失<rt>うしな</rt>い</ruby>ました。
<ruby>本<rt>ほん</rt></ruby>を１<ruby>冊<rt>さつ</rt></ruby><ruby>買<rt>か</rt>い</ruby>ました。
<ruby>空<rt>そら</rt></ruby>が<ruby>真<rt>ま</rt>っ</ruby><ruby>青<rt>あお</rt></ruby>です。
この<ruby>料理<rt>りょうり</rt></ruby>はとても<ruby>簡単<rt>かんたん</rt></ruby>です。
<ruby>私<rt>わたし</rt></ruby>たちは<ruby>来年<rt>らいねん</rt></ruby>、<ruby>家<rt>いえ</rt></ruby>を<ruby>建<rt>た</rt>て</ruby>ます。
<ruby>彼<rt>かれ</rt></ruby>はケーキにろうそくを<ruby>立<rt>た</rt>て</ruby>た。

確認,かくにん,confirmation,もう一度、予約を<b>確認</b>した。,I confirmed my reservation one more time.
開ける,あける,"open, unlock",窓を<b>開けて</b>ください。,Please open the window.
消える,きえる,"be extinguished, disappear",突然、電気が<b>消えた</b>。,Suddenly the electricity went out.
連れる,つれる,"take along, bring along",親が君を一度<b>連れて</b>来いって言うんだ。,My parents said I should take you to their place one time.
伝える,つたえる,"convey, transmit, hand down",みんなにこのことを<b>伝えて</b>ください。,Please tell everyone about this matter.
思い,おもい,"thoughts, feelings",必死の<b>思い</b>で彼に頼んだよ。,I asked him out of desperation.
ほとんど,ほとんど,"almost, hardly",お金が<b>ほとんど</b>ありません。,There's hardly any money.
現れる,あらわれる,"appear, emerge",雲の間から太陽が<b>現れました</b>。,The sun appeared between the clouds.
多分,たぶん,"probably, perhaps",彼女は<b>多分</b>家で寝ています。,She's probably sleeping at home.
息,いき,breath,大きく<b>息</b>を吸ってください。,Please take a deep breath.
指,ゆび,"finger, toe",彼は<b>指</b>が太い。,His fingers are fat.
おかしい,おかしい,"strange, peculiar, suspicious",彼の様子が<b>おかしい</b>。,He's acting strange.
料理,りょうり,"cooking, handling",母は<b>料理</b>が得意です。,My mother is good at cooking.
変える,かえる,change,旅行の日程を<b>変えました</b>。,I changed our travel schedule.
許す,ゆるす,"permit, license, forgive",私は彼を<b>許しました</b>。,I forgave him.
合わせる,あわせる,"adjust, match",日時はご都合に<b>合わせます</b>。,The date can be decided according to your schedule.
耳,みみ,"ear, hearing",彼女は<b>耳</b>がよく聞こえません。,Her hearing isn't very good.
奇麗,きれい,beautiful,彼女はとても<b>奇麗</b>だ。,She's very beautiful.
七,なな,seven,バナナが<b>七</b>本あります。,There are seven bananas.
近付く,ちかづく,"approach, get acquainted",女性が<b>近付いて</b>きました。,A woman approached me.
完全,かんぜん,"perfect, complete",この古い寺院は今でも<b>完全</b>な形を保っているんだ。,This old Buddhist temple still maintains its complete form.
非常口,ひじょうぐち,emergency exit,ビルの<b>非常口</b>を確認したの。,I checked the building's fire exit.
座る,すわる,"sit, sit down",私は窓側の席に<b>座った</b>。,I sat in a window seat.
明日,あす,tomorrow,<b>明日</b>のプレゼンテーションが心配だ。,I'm worried about tomorrow's presentation.
反応,はんのう,"reaction, response",彼女は良い<b>反応</b>を示したわ。,She reacted well.
戦う,たたかう,"wage war, fight",彼は最後まで<b>戦った</b>よ。,He fought to the very end.
笑顔,えがお,"smiling face, smile",赤ちゃんの<b>笑顔</b>が可愛いい。,The baby's smile is cute.
夢,ゆめ,dream,昨夜恐ろしい<b>夢</b>を見た。,I had a terrible dream last night.
先輩,せんぱい,"senior, superior",日本人は<b>先輩</b>、後輩の関係をとても大切に考えます。,Japanese people value the relationship between seniors and juniors.
分,ぶん,"amount, part, share",このケーキはあなたの<b>分</b>です。,This is your share of the cake.
実際,じっさい,"truth, actual state",彼は<b>実際</b>にはあまり背が高くない。,"Actually, he's not very tall."
色,いろ,color,すてきな<b>色</b>のセーターですね。,That sweater is a wonderful color.
難しい,むずかしい,difficult,この本は<b>難しい</b>ですね。,This book is difficult.
残らず,のこらず,"entirely, without exception",ゴミを<b>残らず</b>拾ったよ。,I picked up all the garbage.
選ぶ,えらぶ,"choose, elect",良い家を<b>選ぶ</b>のは難しい。,It's difficult to choose a good house.
求める,もとめる,"seek, wish for",子供は親の愛を<b>求めます</b>。,Children need their parents' love.
八,はち,eight,りんごを<b>八</b>個ください。,Please give me eight apples.
他,ほか,other,<b>他</b>に方法がありません。,There's no other way.
準備,じゅんび,"provide for, prepare for",明日の会議の<b>準備</b>をした。,I prepared for tomorrow's meeting.
道,みち,"road, street",この<b>道</b>を真っ直ぐ行くと駅です。,Go straight along this road to get to the station.
娘,むすめ,"daughter, girl",私の<b>娘</b>はアメリカにいます。,My daughter is in the United States.
一体,いったい,"what on earth, what the…",<b>一体</b>何事ですか。,What on earth is going on?
後ろ,うしろ,"back, behind",<b>後ろ</b>を向いて。,Turn around.
嘘,うそ,lie,<b>嘘</b>をついてはいけません。,You mustn't lie.
なるほど,なるほど,"I see, really",<b>なるほど</b>、よく分かりました。,"I see, I understand quite well."
再び,ふたたび,"again, a second time",彼は<b>再び</b>ここに戻ってきた。,He came back here once again.
部分,ぶぶん,"part, section",この<b>部分</b>は問題ないです。,There's no problem with this part.
返す,かえす,"return, repay",図書館に本を<b>返した</b>。,I returned the book to the library.
帰す,かえす,"send home, see out",学校は生徒たちを午前中に<b>帰した</b>ね。,The school dismissed students in the morning.
しっかり,しっかり,"mature, reliable",彼は若いのに<b>しっかり</b>してるね。,He is reliable even though he is young.
行動,こうどう,"action, conduct",彼の<b>行動</b>は理解できない。,I can't understand his conduct.
触れる,ふれる,"touch, come in contact with",手と手が<b>触れて</b>どきどきしたよ。,My heart pounded as our hands touched.
昨日,きのう,yesterday,<b>昨日</b>、友達に会った。,I met a friend yesterday.
取り敢えず,とりあえず,"for now, first of all",<b>取り敢えず</b>お知らせしておきます。,"Here's my report, for now."
痛い,いたい,painful,今日は頭が<b>痛い</b>です。,I have a headache today.
変,へん,"strange, weird, funny",<b>変</b>な音が聞こえます。,I hear a strange sound.
木,き,"tree, wood",台風で<b>木</b>が倒れた。,The tree fell because of the typhoon.
全部,ぜんぶ,"all, wholly",それ、<b>全部</b>ください。,"I'd like all of those, please."
敵,てき,"enemy, foe",あそこに<b>敵</b>がひそんでいる。,The enemy is lurking there.
隠す,かくす,"hide, conceal",僕に<b>隠している</b>ことは無いですか。,"You aren't hiding anything from me, are you?"
服,ふく,clothes,昨日、新しい<b>服</b>を買った。,I bought some new clothes yesterday.
ひどい,ひどい,"cruel, severe",妹と<b>ひどい</b>喧嘩をした。,I had an awful fight with my little sister.
失う,うしなう,"lose, miss",彼は地震で親を<b>失いました</b>。,He lost his parents due to the earthquake.
見つける,みつける,find,新しい仕事を<b>見つけました</b>。,I found a new job.
恐らく,おそらく,probably,明日は<b>恐らく</b>晴れるでしょう。,The weather will probably clear up tomorrow.
落ち着く,おちつく,"calm down, settle in",私の話を<b>落ち着いて</b>聞いてください。,Calm down and listen to me.
止まる,とまる,"come to a stop, cease",今朝、事故で電車が<b>止まりました</b>。,The train stopped this morning due to an accident.
浮かべる,うかべる,set afloat,お風呂に花を<b>浮かべて</b>入ったの。,I floated some flowers in the bath and then got in.
昔,むかし,"old times, the old days",彼は昔は<b>貧乏</b>だった。,He used to be poor.
怒る,おこる,"get angry, scold",彼女が嘘をついたので、彼は<b>怒った</b>。,He was angry because she lied to him.
女の子,おんなのこ,"girl, daughter",あの<b>女の子</b>を知っていますか。,Do you know that girl?
最近,さいきん,"late, recent",それは<b>最近</b>話題の本ですね。,That's the book that people have been talking about lately.
飛ぶ,とぶ,fly,鳥が<b>飛んでいます</b>。,A bird is flying.
私,わたくし,"I, myself",<b>私</b>は北海道の出身です。,I'm from Hokkaido.
決まる,きまる,be decided,旅行の日程が<b>決まりました</b>。,I've decided on my travel schedule.
金,かね,money,これはかなり<b>金</b>がかかった。,This cost quite a bit of money.
攻撃,こうげき,"attack, criticism",2003年にアメリカはイラクを<b>攻撃</b>した。,The United States attacked Iraq in 2003.
なかなか,なかなか,"rather, pretty",彼女は絵が<b>なかなか</b>上手です。,She's pretty good at painting.
近い,ちかい,"near, soon",駅はここから<b>近い</b>です。,The station is near here.
周囲,しゅうい,"circumference, surroundings",大声で話すと<b>周囲</b>の人に迷惑ですよ。,If you speak loudly you will disturb people around you.
朝,あさ,morning,気持ちのいい<b>朝</b>です。,It's a pleasant morning.
大,だい,"bigness, large size",チーズケーキの<b>大</b>を一つ下さい。,Please give me a slice of the large size cheesecake.
打つ,うつ,"hit, strike",転んでひざを<b>打ちました</b>。,I fell down and hit my knee.
撃つ,うつ,"fire, shoot",彼は拳銃で<b>撃たれた</b>わ。,He was shot with a handgun.
当たる,あたる,"hit, strike",ボールが彼の頭に<b>当たった</b>。,The ball hit him on the head.
点,てん,"point, issue",その<b>点</b>は心配ありません。,There's nothing to worry about regarding that.
背中,せなか,back,<b>背中</b>がかゆいです。,My back itches.
血,ち,blood,<b>血</b>が出ていますよ。,You're bleeding.
記憶,きおく,"memory, recollection",当時のことはしっかり<b>記憶</b>しているよ。,I clearly remember what happened at that time.
距離,きょり,"distance, interval",彼らは長い<b>距離</b>を歩き続けたんだ。,They kept walking a long distance.
一瞬,いっしゅん,"instant, moment",<b>一瞬</b>自分の耳を疑ったよ。,For a moment I couldn't believe what I heard.
生まれる,うまれる,"be born, come into existence",姉夫婦に男の子が<b>生まれました</b>。,My sister and her husband had a baby boy.
二つ,ふたつ,two (things),ソフトクリームを<b>二つ</b>ください。,Please give me two ice cream cones.
不思議,ふしぎ,"mystery, wonder",それはとても<b>不思議</b>な話だね。,It's a very mysterious story.
風,かぜ,wind,今日は<b>風</b>が強いです。,The wind is strong today.
認める,みとめる,"recognize, acknowledge",父が彼女との結婚を<b>認めてくれました</b>。,My father gave me permission to marry her.
横,よこ,"side, width across",<b>横</b>の長さは1メートルです。,Its width is one meter.
実は,じつは,actually,あれは<b>実は</b>私の勘違いでした。,"To tell the truth, that was my misunderstanding."
目的,もくてき,"object, purpose",彼が来た<b>目的</b>が分かりません。,I don't know the purpose of his visit.
事実,じじつ,"fact, truth",それは全て<b>事実</b>ですか。,Is it all true?
つかむ,つかむ,"grip, grab",彼女が僕の手を<b>つかみました</b>。,She gripped my hand.
似る,にる,"resemble, be alike",女の子は話し方まで母親に<b>似る</b>わね。,The girl even talks like her mother.
任せる,まかせる,"entrust to, leave it to",この仕事は君に<b>任せる</b>。,I leave this work up to you.
生活,せいかつ,"life, living",日本での<b>生活</b>は楽しいです。,Life in Japan is fun.
やっぱり,やっぱり,"just as I thought, after all",<b>やっぱり</b>旅が大好きだ。,I just love to travel.
間,ま,"interval, duration of time, chamber",彼は少し<b>間</b>を置いてから返事した。,He responded after a short pause.
新しい,あたらしい,new,彼の車は<b>新しい</b>。,His car is new.
方法,ほうほう,"method, procedure",いい<b>方法</b>を思いつきました。,We hit on a good method.
十,じゅう,ten,その子は指で<b>十</b>数えました。,The child counted to ten on her fingers.
送る,おくる,send,彼の家に荷物を<b>送りました</b>。,I sent a package to his house.
命,いのち,life,<b>命</b>より大切なものは無いよ。,There is nothing more important than life.
合う,あう,fit,この靴は私の足に<b>合っている</b>。,These shoes fit me.
村,むら,"village, hamlet",私は隣の<b>村</b>から来ました。,I come from the next village over.
面白い,おもしろい,"interesting, amusing",この本は全然<b>面白くなかった</b>。,This book wasn't interesting at all.
むしろ,むしろ,rather,彼は建築家というより<b>むしろ</b>芸術家ね。,He's an artist rather than an architect.
恥ずかしい,はずかしい,"shy, ashamed, disgraceful",とても<b>恥ずかしかった</b>。,It was very embarrassing.
大変,たいへん,"awful, serious",<b>大変</b>なことが起こりました。,A terrible thing happened.
隣,となり,"neighboring house, next seat",<b>隣</b>の家には犬がいます。,They have a dog next door.
助ける,たすける,"help, save",彼女は病気の犬を<b>助けた</b>。,She helped a sick dog.
つぶやく,つぶやく,"mutter, murmur",彼は一人で何か<b>つぶやいて</b>いたの。,He was muttering something to himself.
残す,のこす,"leave, reserve, leave undone",彼女はメッセージを<b>残しました</b>。,She left a message.
動かす,うごかす,"move, operate",部屋の家具を<b>動かしました</b>。,I moved the furniture in the room.
赤い,あかい,red,<b>赤い</b>バラを買いました。,I bought a red rose.
始まる,はじまる,begin,新しい仕事が<b>始まりました</b>。,My new job started.
もうじき,もうじき,soon,彼は<b>もうじき</b>父親になります。,Soon he'll become a father.
互い,たがい,each other,<b>互い</b>の話をよく聞きなさい。,Listen carefully to each other.
生徒,せいと,"pupil, student",このクラスの<b>生徒</b>は30人です。,There are 30 students in this class.
髪,かみ,"hair, hairstyle",昨日、<b>髪</b>を切りました。,I had my hair cut yesterday.
匂い,におい,"smell, odor",いい<b>匂い</b>がする。,It smells good.
臭い,におい,"smell, odor",ここはいやな<b>臭い</b>がする。,There's an unpleasant smell here.
構う,かまう,"mind, care for",子供に<b>構い</b>過ぎてはいけない。,You shouldn't bother yourself too much with your kids.
不安,ふあん,"uneasiness, anxiety",明日、病院に検査に行くので少し<b>不安</b>です。,I'm a bit worried since I have to go to the hospital for tests tomorrow.
白い,しろい,"white, blank",彼は歯が<b>白い</b>。,His teeth are white.
限り,かぎり,"limit, as far as possible",<b>限り</b>ある資源を大切にしよう。,Let's take good care of limited resources.
大事,だいじ,importance,お体をお<b>大事</b>に。,Take care of yourself.
起こす,おこす,wake up,明日、6時に<b>起こして</b>ください。,Please wake me up tomorrow at six o'clock.
起こす,おこす,"bring about, cause",彼は暴力事件を<b>起こした</b>んだよ。,He caused a violent incident.
ようやく,ようやく,"at last, at length",<b>ようやく</b>ゴールが見えてきました。,"At last, we could see the finish line."
逆,ぎゃく,"reverse, inverse",駅は<b>逆</b>方向です。,The station is in the opposite direction.
より,より,"more, further",これから、<b>より</b>一層努力します。,I'll work that much harder from now.
当然,とうぜん,"natural, as a matter of course",彼女が怒るのも<b>当然</b>だ。,It's natural that she should be angry.
無くなる,なくなる,"disappear, run short, get lost",もうお金が<b>無くなりました</b>。,I've run out of money already.
回る,まわる,"turn round, go round, detour",月は地球のまわりを<b>回っています</b>。,The moon spins around the earth.
慌てる,あわてる,"be flurried, hurry",そんなに<b>慌てて</b>どこに行くの。,Where are you going in such a hurry?
名,な,"name, reputation",彼は<b>名</b>の通った会社に就職しました。,He found employment in a well-known company.
結構,けっこう,"all right, no thank you",お腹がいっぱいなのでお代わりは<b>結構</b>です。,"I'm full so I won't have a second helping, thanks."
気分,きぶん,"feeling, mood",今日は最高にいい<b>気分</b>だよ。,I feel on top of the world today.
喜ぶ,よろこぶ,"be happy, be delighted",彼女はとても<b>喜びました</b>。,She was very pleased.
先程,さきほど,"some time ago, a little while ago",その件でしたら、<b>先程</b>上司から許可を得ております。,"If you're referring to that matter, I obtained permission from my boss a little while ago."
能力,のうりょく,"ability, capacity",彼は<b>能力</b>のある社員です。,He's a resourceful employee.
空気,くうき,"air, atmosphere",ここは<b>空気</b>がきれいです。,The air here is clean.
結局,けっきょく,"after all, finally",彼は<b>結局</b>何を言いたかったのだろう。,I wonder what he wanted to say after all.
届く,とどく,"reach, be received",昨日、父から手紙が<b>届いた</b>。,I got a letter from my father yesterday.
泣く,なく,"cry, weep",妹はすぐに<b>泣く</b>。,My little sister cries easily.
お陰,おかげ,"help, thanks to",先生の<b>お陰</b>で大学に合格できました。,"Thanks to the teacher, I was able to pass the college entrance exam."
急,きゅう,"urgent, dire, pressing",<b>急</b>な坂道を上った。,I went up the steep hill.
落とす,おとす,"drop, omit",途中で財布を<b>落としました</b>。,I lost my purse on the way.
質問,しつもん,question,<b>質問</b>のある方はどうぞ。,Please feel free to ask any questions.
どうして,どうして,why,<b>どうして</b>泣いているの。,Why are you crying?
興味,きょうみ,interest,私は歴史に<b>興味</b>があります。,I'm interested in history.
仲間,なかま,"comrade, peer",彼には<b>仲間</b>がたくさんいる。,He has a lot of peers.
負ける,まける,lose,私たちのチームはその試合で<b>負けた</b>。,Our team lost the game.
越える,こえる,"go over, go across, go beyond",私たちは高い山を<b>越えました</b>。,We went over a tall mountain.
壁,かべ,"wall, partition",<b>壁</b>に絵が掛かっている。,There's a painting on the wall.
そろそろ,そろそろ,"soon, quietly",<b>そろそろ</b>始めましょうか。,It's about time to begin.
危険,きけん,"danger, dangerous",その地域は今、<b>危険</b>だ。,That region is dangerous right now.
全員,ぜんいん,"all members, entire staff",チーム<b>全員</b>に名札が配られました。,The name tags were distributed to the whole team.
慣れる,なれる,grow accustomed to,新しい家にはもう<b>慣れました</b>か。,Have you gotten used to the new house yet?
効果,こうか,"effect, result",この薬には胃を守る<b>効果</b>がある。,This medicine is effective in protecting your stomach.
内容,ないよう,contents,この本の<b>内容</b>を説明してください。,Please explain the content of this book.
代わり,かわり,substitution,ごま油の<b>代わり</b>にオリーブ油を使いましょう。,Let's use olive oil instead of sesame.
伸ばす,のばす,"stretch, straighten",ストレッチで筋肉を<b>伸ばしましょう</b>。,Let's stretch our muscles with exercises.
延ばす,のばす,"extend, postpone",出発を一週間<b>延ばした</b>の。,I delayed my departure for a week.
いきなり,いきなり,"all of a sudden, without warning",後ろから<b>いきなり</b>肩をたたかれた。,Someone suddenly tapped on my shoulder from behind.
押さえる,おさえる,hold down,ドアを<b>押さえて</b>ください。,Please hold the door.
抑える,おさえる,"suppress, bring under control",彼は怒りを<b>抑えていた</b>の。,He was restraining his anger.
幾つ,いくつ,"how many, how old",娘さんは<b>幾つ</b>になりましたか。,How old is your daughter now?
元気,げんき,"healthy, energetic",おかげさまで<b>元気</b>です。,"I'm fine, thank you."
具体的,ぐたいてき,"concrete, specific",<b>具体的</b>な例をいくつか見せてください。,Please show me some concrete examples.
森,もり,"thick woods, forest",私は<b>森</b>を歩くのが好きです。,I like to walk in the forest.
扉,とびら,door,彼は<b>扉</b>を開けたんだ。,He opened the door.
全然,ぜんぜん,"wholly, at all",この本は<b>全然</b>面白くなかった。,This book wasn't interesting at all.
自身,じしん,self,自分<b>自身</b>を疑ってはいけません。,Don't doubt yourself.
勝つ,かつ,win,今日はヤンキースが<b>勝った</b>。,The Yankees won today.
頬,ほお,cheek,彼女は<b>頬</b>を赤く染めたわ。,Her cheeks flushed pink.
似ている,にている,"look like, resemble",私は母に<b>似ています</b>。,I look like my mother.
静か,しずか,"quiet, tranquil",今年の夏休みには<b>静か</b>な所へ行きたい。,I want to go to a quiet place this summer vacation.
学校,がっこう,school,<b>学校</b>は8時半に始まります。,School starts at 8:30.
十分,じゅうぶん,"full, plentiful",お金はまだ<b>十分</b>あります。,We still have plenty of money.
激しい,はげしい,"violent, intense",<b>激しい</b>雨が降っています。,A very heavy rain is falling.
以前,いぜん,"before, ago",<b>以前</b>彼はこの町に住んでいたんだ。,He used to live in this town.
勝手,かって,"selfish, self-centered",<b>勝手</b>なことばかり言わないでくれ。,Don't say self-centered things all the time.
大切,たいせつ,"important, valuable",これは母が<b>大切</b>にしていた指輪です。,This is a ring that meant a lot to my mother.
地,ち,"ground, place",彼はその<b>地</b>で残りの生涯を過ごしたんだ。,He spent the rest of his life in that place.
よろしく,よろしく,"properly, one's regards",<b>よろしく</b>お願いします。,My best regards.
父,ちち,(speaker's)father,私は<b>父</b>が大好きです。,I love my father.
食事,しょくじ,"meal, dinner",今日は上司と<b>食事</b>をする。,I'm eating with the boss today.
肉,にく,"flesh, meat",<b>肉</b>が焼けました。,The meat is cooked.
みんな,みんな,"all, everybody",<b>みんな</b>にお菓子をあげましょう。,Let's give everyone some sweets.
花,はな,flower,きれいな<b>花</b>が咲きました。,Beautiful flowers have bloomed.
起こる,おこる,happen,町で大事件が<b>起こりました</b>。,There was a major incident in town.
立ち上がる,たちあがる,"stand up, take action",彼は急に<b>立ち上がった</b>の。,He suddenly stood up.
向こう,むこう,"the other side, the other party, opponent",友達は<b>向こう</b>にいます。,My friend is over there.
震える,ふるえる,"tremble, quiver, shake",彼は寒くて<b>震えていました</b>。,He was cold and shivering.
主人,しゅじん,"master, husband",<b>主人</b>は今、留守です。,My husband is out now.
甘い,あまい,sweet,このイチゴは<b>甘い</b>。,This strawberry is sweet.
唇,くちびる,"lip, lips",寒くて<b>唇</b>が青くなってしまった。,My lips are blue with cold.
食う,くう,"eat, live on",腹一杯<b>食った</b>。,I ate heartily.
致す,いたす,humbly do,私からご連絡<b>致します</b>。,I'll get in touch with you.
友達,ともだち,"friend, companion",私には<b>友達</b>がたくさんいます。,I have a lot of friends.
増える,ふえる,"increase, accrue",この町は人口が<b>増えた</b>。,The population has increased in this town.
下げる,さげる,"lower, turn down",少し音量を<b>下げて</b>ください。,Please turn the volume down a little.
九,きゅう,nine,野球は<b>九</b>人で1チームです。,In baseball there are nine people on one team.
感情,かんじょう,"feeling, emotion",<b>感情</b>とは複雑なものです。,Emotions are complex things.
家族,かぞく,"family, household",うちは五人<b>家族</b>です。,We're a family of five.
そちら,そちら,"there, that way",夕方<b>そちら</b>に着きます。,I'll arrive there in the evening.
黙る,だまる,"become silent, shut one's mouth",彼はいつも<b>黙って</b>仕事をします。,He always works in silence.
