冷暖房,れいだんぼう,Air conditioning and heating,この<ruby>部屋<rt>へや</rt></ruby>は<ruby>冷暖房<rt>れいだんぼう</rt></ruby><ruby>完備<rt>かんび</rt></ruby>です。,This room is fully equipped with air conditioning and heating.
防犯カメラ,ぼうはんカメラ,Security camera,アパートの<ruby>入口<rt>いりぐち</rt></ruby>と<ruby>駐車場<rt>ちゅうしゃじょう</rt></ruby>には<ruby>防犯<rt>ぼうはん</rt></ruby>カメラが<ruby>設置<rt>せっち</rt></ruby>されており、<ruby>住人<rt>じゅうにん</rt></ruby>の<ruby>安全<rt>あんぜん</rt></ruby>を<ruby>確保<rt>かくほ</rt></ruby>しています。,Security cameras have been installed at the entrance and parking lot of the apartment to ensure the safety of the residents.
鍵,かぎ,Key,<ruby>玄関<rt>げんかん</rt></ruby>の<ruby>鍵<rt>かぎ</rt></ruby>を<ruby>忘<rt>わす</rt></ruby>れました。,I forgot the key to the entrance.
玄関,げんかん,Entrance,<ruby>玄関<rt>げんかん</rt></ruby>で<ruby>靴<rt>くつ</rt></ruby>を<ruby>脱<rt>ぬ</rt></ruby>いでください。,Please take off your shoes at the entrance.
外壁,がいへき,Exterior wall,<ruby>外壁<rt>がいへき</rt></ruby>を<ruby>塗<rt>ぬ</rt></ruby>り<ruby>替<rt>か</rt></ruby>えました。,We repainted the exterior wall.
内装,ないそう,Interior decoration,<ruby>内装<rt>ないそう</rt></ruby>をモダンなデザインにしました。,I updated the interior decoration to a modern design.
契約条項,けいやくじょうこう,Contract terms,<ruby>契約条項<rt>けいやくじょうこう</rt></ruby>をよく<ruby>読<rt>よ</rt></ruby>んでください。,Please read the contract terms carefully.
賃借人,ちんしゃくにん,Lessee,<ruby>賃借人<rt>ちんしゃくにん</rt></ruby>は<ruby>家賃<rt>やちん</rt></ruby>を<ruby>毎月<rt>まいつき</rt></ruby><ruby>払<rt>はら</rt></ruby>います。,The lessee pays the rent monthly.
賃貸人,ちんたいにん,Lessor,<ruby>賃貸人<rt>ちんたいにん</rt></ruby>が<ruby>契約書<rt>けいやくしょ</rt></ruby>を<ruby>用意<rt>ようい</rt></ruby>しました。,The lessor prepared the contract document.
礼金不要,れいきんふよう,No key money required,このアパートは<ruby>礼金<rt>れいきん</rt></ruby><ruby>不要<rt>ふよう</rt></ruby>です。,No key money is required for this apartment.
敷金不要,しききんふよう,No security deposit required,この<ruby>物件<rt>ぶっけん</rt></ruby>は<ruby>敷金不要<rt>しききんふよう</rt></ruby>です。,No security deposit is required for this property.
定期借家契約,ていきしゃくやけいやく,Fixed-term lease agreement,<ruby>定期借家契約<rt>ていきしゃくやけいやく</rt></ruby>を<ruby>結<rt>むす</rt></ruby>びました。,I signed a fixed-term lease agreement.
定住,ていじゅう,Permanent residence,この<ruby>地域<rt>ちいき</rt></ruby>は<ruby>自然<rt>しぜん</rt></ruby>が<ruby>豊<rt>ゆた</rt></ruby>かで、<ruby>定住<rt>ていじゅう</rt></ruby>に<ruby>向<rt>む</rt></ruby>いていると<ruby>評判<rt>ひょうばん</rt></ruby>です。,"This area is known for its rich nature, making it popular for permanent residency."
借地権,しゃくちけん,Lease; Leasehold rights,この<ruby>土地<rt>とち</rt></ruby>に<ruby>家<rt>いえ</rt></ruby>を<ruby>建<rt>た</rt></ruby>てるためには、<ruby>借地権<rt>しゃくちけん</rt></ruby>を<ruby>取得<rt>しゅとく</rt></ruby>する<ruby>必要<rt>ひつよう</rt></ruby>があります。,"To build a house on this land, you need to acquire the right to lease the land."
地上権,ちじょうけん,Surface rights (rights to build a house on land owned by someone else),この<ruby>不動産<rt>ふどうさん</rt></ruby>には、<ruby>地上権<rt>ちじょうけん</rt></ruby>が<ruby>設定<rt>せってい</rt></ruby>されており、<ruby>長期間<rt>ちょうきかん</rt></ruby>の<ruby>使用<rt>しよう</rt></ruby>が<ruby>保証<rt>ほしょう</rt></ruby>されています。,"This property has surface rights established, ensuring long-term use."
区分所有,くぶんしょゆう,Condominium ownership,<ruby>区分所有<rt>くぶんしょゆう</rt></ruby>でマンションを<ruby>購入<rt>こうにゅう</rt></ruby>しました。,I purchased a condominium with ownership rights.
分譲,ぶんじょう,Selling (real-estate) lots,<ruby>新<rt>あたら</rt></ruby>しい<ruby>分譲地<rt>ぶんじょうち</rt></ruby>が<ruby>販売<rt>はんばい</rt></ruby>されています。,New lots are being sold.
分譲マンション,ぶんじょうマンション,Condominium for sale,この<ruby>分譲<rt>ぶんじょう</rt></ruby>マンションは、セキュリティが<ruby>高<rt>たか</rt></ruby>く、<ruby>子育<rt>こそだ</rt></ruby>て<ruby>世代<rt>せだい</rt></ruby>に<ruby>人気<rt>にんき</rt></ruby>があります。,This condominium for sale is known for its high security and is popular among families with children.
購入,こうにゅう,Purchase,<ruby>新<rt>あたら</rt></ruby>しい<ruby>家<rt>いえ</rt></ruby>を<ruby>購入<rt>こうにゅう</rt></ruby>しました。,I purchased a new house.
売却,ばいきゃく,Sale,<ruby>古<rt>ふる</rt></ruby>い<ruby>家<rt>いえ</rt></ruby>を<ruby>売却<rt>ばいきゃく</rt></ruby>しました。,I sold my old house.
価格交渉,かかくこうしょう,Price negotiation,<ruby>購入前<rt>こうにゅうまえ</rt></ruby>に、<ruby>価格交渉<rt>かかくこうしょう</rt></ruby>を<ruby>行<rt>おこな</rt></ruby>って<ruby>少<rt>すこ</rt></ruby>しでも<ruby>安<rt>やす</rt></ruby>く<ruby>購入<rt>こうにゅう</rt></ruby>したいと<ruby>思<rt>おも</rt></ruby>っています。,"Before buying, I want to engage in price negotiation to buy it as cheaply as possible."
賃料交渉,ちんりょうこうしょう,Rent negotiation,<ruby>賃料交渉<rt>ちんりょうこうしょう</rt></ruby>で<ruby>値下<rt>ねさ</rt></ruby>げを<ruby>成功<rt>せいこう</rt></ruby>しました。,I successfully negotiated a rent reduction.
競売,きょうばい,Auction,<ruby>競売<rt>きょうばい</rt></ruby>で<ruby>物件<rt>ぶっけん</rt></ruby>を<ruby>買<rt>か</rt></ruby>いました。,I bought a property at an auction.
入札,にゅうさつ,Bid,この<ruby>物件<rt>ぶっけん</rt></ruby>の<ruby>入札<rt>にゅうさつ</rt></ruby>は<ruby>非常<rt>ひじょう</rt></ruby>に<ruby>競争<rt>きょうそう</rt></ruby>が<ruby>激<rt>はげ</rt></ruby>しく、<ruby>最高額<rt>さいこうがく</rt></ruby>を<ruby>提示<rt>ていじ</rt></ruby>した<ruby>人<rt>ひと</rt></ruby>が<ruby>落札<rt>らくさつ</rt></ruby>しました。,"The bidding for this property was extremely competitive, and the person who offered the highest amount won the auction."
住宅地,じゅうたくち,Residential area,この<ruby>住宅地<rt>じゅうたくち</rt></ruby>はとても<ruby>静<rt>しず</rt></ruby>かです。,This residential area is very quiet.
商業地,しょうぎょうち,Commercial area,<ruby>商業地<rt>しょうぎょうち</rt></ruby>に<ruby>新<rt>あたら</rt></ruby>しい<ruby>店<rt>みせ</rt></ruby>を<ruby>開<rt>ひら</rt></ruby>きました。,I opened a new store in the commercial area.
工業地,こうぎょうち,Industrial area,<ruby>工業地<rt>こうぎょうち</rt></ruby>で<ruby>工場<rt>こうじょう</rt></ruby>を<ruby>建設中<rt>けんせつちゅう</rt></ruby>です。,A factory is under construction in the industrial area.
再開発,さいかいはつ,Redevelopment,<ruby>市<rt>し</rt></ruby>の<ruby>中心部<rt>ちゅうしんぶ</rt></ruby>では、<ruby>再開発<rt>さいかいはつ</rt></ruby>が<ruby>行<rt>おこな</rt></ruby>われており、<ruby>新<rt>あたら</rt></ruby>しい<ruby>商業施設<rt>しょうぎょうしせつ</rt></ruby>や<ruby>住宅<rt>じゅうたく</rt></ruby>が<ruby>建設<rt>けんせつ</rt></ruby>されています。,"In the city center, redevelopment is taking place, with new commercial facilities and residences being constructed."
新興住宅地,しんこうじゅうたくち,New residential area,<ruby>新興<rt>しんこう</rt></ruby><ruby>住宅地<rt>じゅうたくち</rt></ruby>で<ruby>家<rt>いえ</rt></ruby>を<ruby>買<rt>か</rt></ruby>いました。,I bought a house in a new residential area.
住環境,じゅうかんきょう,Living environment,<ruby>住環境<rt>じゅうかんきょう</rt></ruby>が<ruby>良<rt>よ</rt></ruby>い<ruby>場所<rt>ばしょ</rt></ruby>を<ruby>探<rt>さが</rt></ruby>しています。,I am looking for a place with a good living environment.
騒音問題,そうおんもんだい,Noise issue,<ruby>騒音問題<rt>そうおんもんだい</rt></ruby>で<ruby>苦情<rt>くじょう</rt></ruby>が<ruby>出<rt>で</rt></ruby>ています。,There have been complaints about noise issues.
境界線,きょうかいせん,Boundary line,<ruby>隣地<rt>りんち</rt></ruby>との<ruby>境界線<rt>きょうかいせん</rt></ruby>が<ruby>明確<rt>めいかく</rt></ruby>になっていないため、<ruby>土地<rt>とち</rt></ruby>の<ruby>所有権<rt>しょゆうけん</rt></ruby>について<ruby>議論<rt>ぎろん</rt></ruby>が<ruby>起<rt>お</rt></ruby>こっています。,"Because the boundary line with the neighboring land is not clear, there's a dispute regarding land ownership."
地盤,じばん,Foundation; ground,このビルの<ruby>地盤<rt>じばん</rt></ruby>が<ruby>弱<rt>よわ</rt></ruby>いので、<ruby>地震<rt>じしん</rt></ruby>が<ruby>来<rt>く</rt></ruby>ると<ruby>倒<rt>たお</rt></ruby>れる<ruby>可能性<rt>かのうせい</rt></ruby>があります。,"The foundation of this building is weak, so there's a possibility it could collapse during an earthquake."
地震対策,じしんたいさく,Earthquake preparedness,この<ruby>地域<rt>ちいき</rt></ruby>では、<ruby>地震対策<rt>じしんたいさく</rt></ruby>として<ruby>建物<rt>たてもの</rt></ruby>の<ruby>耐震補強<rt>たいしんほきょう</rt></ruby>が<ruby>行<rt>おこな</rt></ruby>われています。,"In this area, seismic reinforcement of buildings is being carried out as a measure against earthquakes."
消防設備,しょうぼうせつび,Firefighting equipment,<ruby>消防設備<rt>しょうぼうせつび</rt></ruby>の<ruby>点検<rt>てんけん</rt></ruby>を<ruby>行<rt>おこな</rt></ruby>いました。,We conducted inspections of the firefighting equipment.
避難経路,ひなんけいろ,Evacuation route,マンションの<ruby>各階<rt>かくかい</rt></ruby>には、<ruby>明確<rt>めいかく</rt></ruby>な<ruby>避難経路<rt>ひなんけいろ</rt></ruby>が<ruby>示<rt>しめ</rt></ruby>され、<ruby>火災<rt>かさい</rt></ruby>や<ruby>地震<rt>じしん</rt></ruby>の<ruby>際<rt>さい</rt></ruby>に<ruby>迅速<rt>じんそく</rt></ruby>に<ruby>避難<rt>ひなん</rt></ruby>できるようになっています。,"Each floor of the apartment building has clearly indicated evacuation routes, allowing for quick evacuation in case of fire or an earthquake."
共用施設,きょうようしせつ,Communal facilities,<ruby>共用施設<rt>きょうようしせつ</rt></ruby>が<ruby>充実<rt>じゅうじつ</rt></ruby>しています。,The communal facilities are well-equipped.
管理組合,かんりくみあい,Management association,<ruby>管理組合<rt>かんりくみあい</rt></ruby>の<ruby>会議<rt>かいぎ</rt></ruby>に<ruby>出席<rt>しゅっせき</rt></ruby>しました。,I attended the management association meeting.
修繕積立金,しゅうぜんつみたてきん,Maintenance fee; reserve fund for building repairs,<ruby>修繕積立金<rt>しゅうぜんつみたてきん</rt></ruby>を<ruby>毎月<rt>まいつき</rt></ruby><ruby>支払<rt>しはら</rt></ruby>います。,I pay the maintenance fee monthly.
住宅手当,じゅうたくてあて,Housing allowance,<ruby>会社<rt>かいしゃ</rt></ruby>から<ruby>住宅手当<rt>じゅうたくてあて</rt></ruby>を<ruby>受<rt>う</rt></ruby>け<ruby>取<rt>と</rt></ruby>っています。,I receive a housing allowance from my company.
引っ越し業者,ひっこしぎょうしゃ,Moving company,<ruby>引<rt>ひ</rt></ruby>っ<ruby>越<rt>こ</rt></ruby>し<ruby>業者<rt>ぎょうしゃ</rt></ruby>を<ruby>選<rt>えら</rt></ruby>ぶ<ruby>際<rt>さい</rt></ruby>は、サービス<ruby>内容<rt>ないよう</rt></ruby>や<ruby>料金<rt>りょうきん</rt></ruby>だけでなく、<ruby>口<rt>くち</rt></ruby>コミも<ruby>参考<rt>さんこう</rt></ruby>にすることが<ruby>重要<rt>じゅうよう</rt></ruby>です。,"When choosing a moving company, it's important to consider not only the services and fees but also the reviews."
荷造り,にづくり,Packing,引越しに備えて、<ruby>引越<rt>ひっこし</rt></ruby>しに<ruby>備<rt>そな</rt></ruby>えて、<ruby>荷造<rt>にづく</rt></ruby>りを<ruby>効率<rt>こうりつ</rt></ruby>よく<ruby>行<rt>おこな</rt></ruby>うためには、<ruby>事前<rt>じぜん</rt></ruby>にリストを<ruby>作<rt>つく</rt></ruby>るのが<ruby>有効<rt>ゆうこう</rt></ruby>です。,"To pack efficiently for a move, it's effective to make a list in advance."
交通量,こうつうりょう,Traffic volume,この<ruby>通り<rt>とおり</rt></ruby>の<ruby>交通量<rt>こうつうりょう</rt></ruby>が<ruby>多<rt>おお</rt></ruby>いです。,There is a high traffic volume on this street.
公共交通機関,こうきょうこうつうきかん,Public transportation,この<ruby>地区<rt>ちく</rt></ruby>は<ruby>公共交通機関<rt>こうきょうこうつうきかん</rt></ruby>が<ruby>発達<rt>はったつ</rt></ruby>しており、<ruby>車<rt>くるま</rt></ruby>を<ruby>持<rt>も</rt></ruby>たなくても<ruby>生活<rt>せいかつ</rt></ruby>が<ruby>便利<rt>べんり</rt></ruby>です。,"This district has well-developed public transportation, making life convenient even without a car."
駅近,えきちか,Close to station,<ruby>駅近<rt>えきちか</rt></ruby>のアパートを<ruby>探<rt>さが</rt></ruby>しています。,I am looking for an apartment close to the station.
バス停,バスてい,Bus stop,<ruby>家<rt>いえ</rt></ruby>の<ruby>近<rt>ちか</rt></ruby>くにバス<ruby>停<rt>てい</rt></ruby>があるので、<ruby>通勤<rt>つうきん</rt></ruby>や<ruby>通学<rt>つうがく</rt></ruby>が<ruby>非常<rt>ひじょう</rt></ruby>に<ruby>楽<rt>らく</rt></ruby>になります。,Having a bus stop near the house makes commuting to work or school much easier.
周辺施設,しゅうへんしせつ,Nearby facilities,<ruby>周辺施設<rt>しゅうへんしせつ</rt></ruby>が<ruby>便利<rt>べんり</rt></ruby>です。,The nearby facilities are convenient.
商店街,しょうてんがい,Shopping street,<ruby>商店街<rt>しょうてんがい</rt></ruby>で<ruby>買物<rt>かいもの</rt></ruby>をしました。,I did some shopping on the shopping street.
スーパー,スーパー,Supermarket,スーパーで<ruby>食材<rt>しょくざい</rt></ruby>を<ruby>買<rt>か</rt></ruby>いました。,I bought groceries at the supermarket.
コンビニ,コンビニ,Convenience store,コンビニでお<ruby>弁当<rt>べんとう</rt></ruby>を<ruby>買<rt>か</rt></ruby>いました。,I bought a bento at the convenience store.
学区,がっく,School district,この<ruby>地域<rt>ちいき</rt></ruby>は<ruby>評判<rt>ひょうばん</rt></ruby>の<ruby>良<rt>よ</rt></ruby>い<ruby>学区<rt>がっく</rt></ruby>です。,This area is in a well-regarded school district.
保証金,ほしょうきん,Deposit,<ruby>契約<rt>けいやく</rt></ruby>には<ruby>保証金<rt>ほしょうきん</rt></ruby>が<ruby>必要<rt>ひつよう</rt></ruby>です。,A deposit is required for the contract.
手付金,てつけきん,Deposit; good-faith deposit,<ruby>新<rt>あたら</rt></ruby>しい<ruby>家<rt>いえ</rt></ruby>を<ruby>買<rt>か</rt></ruby>うときに、<ruby>手付金<rt>てつけきん</rt></ruby>として<ruby>100万円<rt>ひゃくまんえん</rt></ruby>を<ruby>支払<rt>しはら</rt></ruby>いました。,"When buying a new house, I paid one million yen as a deposit."
分譲地,ぶんじょうち,Land for sale,<ruby>郊外<rt>こうがい</rt></ruby>の<ruby>分譲地<rt>ぶんじょうち</rt></ruby>は、<ruby>自然<rt>しぜん</rt></ruby>に<ruby>囲<rt>かこ</rt></ruby>まれていて、<ruby>家族<rt>かぞく</rt></ruby>でゆったりとした<ruby>生活<rt>せいかつ</rt></ruby>を<ruby>楽<rt>たの</rt></ruby>しむのに<ruby>最適<rt>さいてき</rt></ruby>です。,"Suburban lots for sale are surrounded by nature, making them ideal for a relaxed family life."
開発用地,かいはつようち,Development land,この<ruby>開発用地<rt>かいはつようち</rt></ruby>は、<ruby>新<rt>あたら</rt></ruby>しい<ruby>商業施設<rt>しょうぎょうしせつ</rt></ruby>や<ruby>住宅地<rt>じゅうたくち</rt></ruby>を<ruby>建設<rt>けんせつ</rt></ruby>する<ruby>計画<rt>けいかく</rt></ruby>が<ruby>立<rt>た</rt></ruby>てられています。,This land for development is planned for the construction of new commercial facilities and residential areas.
建売住宅,たてうりじゅうたく,Ready-made house,<ruby>建売住宅<rt>たてうりじゅうたく</rt></ruby>は、すぐに<ruby>引<rt>ひ</rt></ruby>っ<ruby>越<rt>こ</rt></ruby>しが<ruby>可能<rt>かのう</rt></ruby>で、<ruby>手軽<rt>てがる</rt></ruby>にマイホームを<ruby>持<rt>も</rt></ruby>つことができる<ruby>選択肢<rt>せんたくし</rt></ruby>です。,Pre-built houses are an option for those who want to move in quickly and easily own a home.
中古住宅,ちゅうこじゅうたく,Existing home,<ruby>中古住宅<rt>ちゅうこじゅうたく</rt></ruby>をリフォームしました。,I renovated an existing home.
設計図,せっけいず,Blueprint,<ruby>設計図<rt>せっけいず</rt></ruby>を<ruby>見<rt>み</rt></ruby>て、どのように<ruby>内装<rt>ないそう</rt></ruby>やレイアウトを<ruby>計画<rt>けいかく</rt></ruby>するかを<ruby>話<rt>はな</rt></ruby>し<ruby>合<rt>あ</rt></ruby>いました。,We discussed how to plan the interior and layout based on the architectural drawings.
建築確認,けんちくかくにん,Building certification; building permit,<ruby>建築確認<rt>けんちくかくにん</rt></ruby>が<ruby>完了<rt>かんりょう</rt></ruby>したら、ようやく<ruby>工事<rt>こうじ</rt></ruby>が<ruby>始<rt>はじ</rt></ruby>まるので、それまでに<ruby>全<rt>すべ</rt></ruby>ての<ruby>準備<rt>じゅんび</rt></ruby>を<ruby>整<rt>ととの</rt></ruby>えておく<ruby>必要<rt>ひつよう</rt></ruby>があります。,"Once the building permit is approved, construction can finally start, so all preparations must be completed by then."
着工,ちゃっこう,Construction start,<ruby>来月<rt>らいげつ</rt></ruby>から<ruby>着工<rt>ちゃっこう</rt></ruby>が<ruby>始<rt>はじ</rt></ruby>まる<ruby>予定<rt>よてい</rt></ruby>なので、<ruby>最終的<rt>さいしゅうてき</rt></ruby>なプランを<ruby>確認<rt>かくにん</rt></ruby>する<ruby>必要<rt>ひつよう</rt></ruby>があります。,"Construction is scheduled to start next month, so we need to confirm the final plan."
竣工,しゅんこう,Completion of construction,<ruby>竣工式<rt>しゅんこうしき</rt></ruby>では、<ruby>長<rt>なが</rt></ruby>い<ruby>建設期間<rt>けんせつきかん</rt></ruby>を<ruby>経<rt>へ</rt></ruby>て<ruby>完成<rt>かんせい</rt></ruby>した<ruby>新<rt>あたら</rt></ruby>しいビルがお<ruby>披露目<rt>ひろめ</rt></ruby>されました。,"At the completion ceremony, the new building, which took a long construction period, was unveiled."
引き渡し,ひきわたし,Handover,<ruby>引き渡<rt>ひきわた</rt></ruby>しは<ruby>来週<rt>らいしゅう</rt></ruby>で、それまでに<ruby>全<rt>すべ</rt></ruby>ての<ruby>検査<rt>けんさ</rt></ruby>と<ruby>最終確認<rt>さいしゅうかくにん</rt></ruby>が<ruby>必要<rt>ひつよう</rt></ruby>です。,"The handover is next week, so all inspections and final checks must be done by then."
入居手続き,にゅうきょてつづき,Move-in procedures,<ruby>入居手続<rt>にゅうきょてつづ</rt></ruby>きはスムーズに<ruby>進<rt>すす</rt></ruby>んでおり、<ruby>来月<rt>らいげつ</rt></ruby>から<ruby>新<rt>あたら</rt></ruby>しいアパートで<ruby>生活<rt>せいかつ</rt></ruby>が<ruby>始<rt>はじ</rt></ruby>まる<ruby>予定<rt>よてい</rt></ruby>です。,"The move-in procedures are going smoothly, and we plan to start living in the new apartment next month."
退去手続き,たいきょてつづき,Move-out procedures,<ruby>退去手続<rt>たいきょてつづ</rt></ruby>きには、<ruby>清掃<rt>せいそう</rt></ruby>や<ruby>修繕<rt>しゅうぜん</rt></ruby>の<ruby>確認<rt>かくにん</rt></ruby>が<ruby>含<rt>ふく</rt></ruby>まれるため、<ruby>時間<rt>じかん</rt></ruby>と<ruby>手間<rt>てま</rt></ruby>がかかります。,"The moving-out process includes checking for cleaning and repairs, which takes time and effort."
明け渡し,あけわたし,Vacating,<ruby>部屋<rt>へや</rt></ruby>の<ruby>明<rt>あ</rt></ruby>け<ruby>渡<rt>わた</rt></ruby>しは<ruby>来月末<rt>らいげつまつ</rt></ruby>で、その<ruby>前<rt>まえ</rt></ruby>に<ruby>全<rt>すべ</rt></ruby>ての<ruby>荷物<rt>にもつ</rt></ruby>を<ruby>引き払<rt>ひきはら</rt></ruby>う<ruby>必要<rt>ひつよう</rt></ruby>があります。,"The surrender of the room is at the end of next month, so all belongings must be removed beforehand."
短縮契約,たんしゅくけいやく,Shortened contract,<ruby>短縮契約<rt>たんしゅくけいやく</rt></ruby>を<ruby>結<rt>むす</rt></ruby>んだことで、<ruby>試用期間<rt>しようきかん</rt></ruby>が<ruby>3ヶ月<rt>さんかげつ</rt></ruby>から<ruby>1ヶ月<rt>いっかげつ</rt></ruby>に<ruby>短縮<rt>たんしゅく</rt></ruby>されました。,"By entering into a shortened contract, the probationary period was reduced from three months to one month."
